GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
codenameone-core-unittests,com.codename1.util.promise,Promise.new ExecutorFunction() {...},16,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.util.promise,Promise.new ExecutorFunction() {...},11,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.util.promise,Promise.new Functor() {...},0,15,0,0,0,3,0,2,0,2
codenameone-core-unittests,com.codename1.util.promise,Promise.new Runnable() {...},20,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.util.promise,Promise.new Functor() {...},8,27,1,1,2,6,1,2,0,2
codenameone-core-unittests,com.codename1.util.promise,Promise.new ExecutorFunction() {...},4,52,1,3,1,11,1,3,0,2
codenameone-core-unittests,com.codename1.util.promise,Promise.new Functor() {...},8,27,1,1,2,6,1,2,0,2
codenameone-core-unittests,com.codename1.util.promise,Promise.new ExecutorFunction() {...},12,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.util.promise,Promise.new ExecutorFunction() {...},44,0,4,0,9,0,4,0,2,0
codenameone-core-unittests,com.codename1.util.promise,Promise.3.new Functor() {...},0,50,0,2,0,6,0,3,0,2
codenameone-core-unittests,com.codename1.util.promise,Promise.3.new Functor() {...},7,9,0,0,2,1,1,1,1,1
codenameone-core-unittests,com.codename1.ui.animations,MorphTransition.CC,0,88,0,2,0,19,0,3,0,2
codenameone-core-unittests,com.codename1.ui.animations,BubbleTransition,739,50,54,0,134,18,40,6,13,6
codenameone-core-unittests,com.codename1.ui.animations,AnimationObject,261,348,40,15,73,83,39,17,14,14
codenameone-core-unittests,com.codename1.ui.animations,Timeline,510,97,52,4,108,29,48,11,20,11
codenameone-core-unittests,com.codename1.ui.animations,FlipTransition,487,317,37,11,89,75,26,15,3,13
codenameone-core-unittests,com.codename1.ui.animations,ComponentAnimation.CompoundAnimation,133,142,20,16,29,26,13,12,1,6
codenameone-core-unittests,com.codename1.ui.animations,ComponentAnimation.UIMutation,14,71,6,4,3,16,5,4,1,3
codenameone-core-unittests,com.codename1.ui.animations,Motion,655,709,49,44,122,136,45,43,15,24
codenameone-core-unittests,com.codename1.ui.animations,Transition,71,110,9,19,14,32,10,15,1,10
codenameone-core-unittests,com.codename1.ui.animations,CommonTransitions,1854,1018,255,104,372,269,170,61,8,36
codenameone-core-unittests,com.codename1.ui.animations,MorphTransition,64,484,13,29,20,101,12,18,1,8
codenameone-core-unittests,com.codename1.ui.animations,ComponentAnimation,53,70,7,11,14,25,11,10,6,6
codenameone-core-unittests,com.codename1.ui.util,SwipeBackSupport,15,104,0,2,4,26,2,4,2,3
codenameone-core-unittests,com.codename1.ui.util,UITimer.Internal,1,20,1,1,1,6,2,3,1,3
codenameone-core-unittests,com.codename1.ui.util,Resources,2935,1167,389,122,608,282,264,92,23,55
codenameone-core-unittests,com.codename1.ui.util,UIBuilder.FormListener,318,39,39,3,82,13,24,3,3,3
codenameone-core-unittests,com.codename1.ui.util,UIBuilder,4092,450,712,46,1073,123,476,42,63,35
codenameone-core-unittests,com.codename1.ui.util,UITimer,9,89,1,5,2,26,2,8,1,6
codenameone-core-unittests,com.codename1.ui.util,GlassTutorial,0,262,2,12,0,62,2,9,0,4
codenameone-core-unittests,com.codename1.ui.util,Resources.new Object() {...},0,6,0,0,0,1,0,1,0,1
codenameone-core-unittests,com.codename1.ui.util,EmbeddedContainer,0,13,0,0,0,5,0,3,0,3
codenameone-core-unittests,com.codename1.ui.util,SwipeBackSupport.2.new Animation() {...},65,41,9,3,12,5,6,3,0,3
codenameone-core-unittests,com.codename1.ui.util,GlassTutorial.new Dialog() {...},3,6,0,0,2,1,1,1,1,1
codenameone-core-unittests,com.codename1.ui.util,EventDispatcher,395,478,56,74,81,115,46,43,7,17
codenameone-core-unittests,com.codename1.ui.util,LazyValueC.new ActionListener() {...},16,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.ui.util,EventDispatcher.CallbackClass,156,36,14,4,20,9,9,2,0,2
codenameone-core-unittests,com.codename1.ui.util,Effects,92,468,8,20,12,76,6,18,0,10
codenameone-core-unittests,com.codename1.ui.util,SwipeBackSupport.new Form() {...},2,6,0,0,1,1,1,1,1,1
codenameone-core-unittests,com.codename1.ui.util,SwipeBackSupport.new LazyValue() {...},0,27,0,0,0,2,0,2,0,2
codenameone-core-unittests,com.codename1.ui.util,SwipeBackSupport.new Painter() {...},0,18,0,0,0,4,0,2,0,2
codenameone-core-unittests,com.codename1.ui.util,SwipeBackSupport.new ActionListener() {...},13,81,5,5,4,13,5,2,0,2
codenameone-core-unittests,com.codename1.ui.util,SwipeBackSupport.new ActionListener() {...},11,42,2,2,3,9,2,2,0,2
codenameone-core-unittests,com.codename1.ui.util,SwipeBackSupport.new ActionListener() {...},1,47,2,2,0,7,2,2,0,2
codenameone-core-unittests,com.codename1.ui.util,WeakHashMap,16,81,2,4,5,20,5,11,3,10
codenameone-core-unittests,com.codename1.ui.util,SwipeBackSupport.ManualMotion,4,46,1,1,1,11,1,3,0,3
codenameone-core-unittests,com.codename1.ui.util,ImageIO,48,122,13,9,11,31,9,8,0,6
codenameone-core-unittests,com.codename1.ui.util,LazyValueC,51,21,2,0,9,7,1,2,0,2
codenameone-core-unittests,com.codename1.ui.scene,Node.RenderableContainer,1,68,0,0,1,17,0,2,0,2
codenameone-core-unittests,com.codename1.ui.scene,TextPainter,31,109,6,4,12,29,10,2,4,2
codenameone-core-unittests,com.codename1.ui.scene,Point3D,12,21,0,0,6,8,3,4,3,4
codenameone-core-unittests,com.codename1.ui.scene,Camera,2,19,0,0,1,4,1,1,1,1
codenameone-core-unittests,com.codename1.ui.scene,PerspectiveCamera,305,49,0,0,28,12,0,2,0,2
codenameone-core-unittests,com.codename1.ui.scene,Node,162,721,28,42,34,134,27,43,8,27
codenameone-core-unittests,com.codename1.ui.scene,Scene,4,84,3,3,1,26,3,4,0,4
codenameone-core-unittests,com.codename1.ui.scene,Bounds,7,56,0,0,3,23,2,11,2,11
codenameone-core-unittests,com.codename1.l10n,DateFormat,186,14,20,0,45,6,27,2,17,2
codenameone-core-unittests,com.codename1.l10n,DateFormatSymbols,393,594,47,35,89,104,46,26,17,14
codenameone-core-unittests,com.codename1.l10n,Format,0,3,0,0,0,1,0,1,0,1
codenameone-core-unittests,com.codename1.l10n,L10NManager,210,83,27,5,48,18,35,7,19,7
codenameone-core-unittests,com.codename1.l10n,SimpleDateFormat,1024,1512,171,178,210,313,132,99,6,34
codenameone-core-unittests,com.codename1.l10n,DateFormatPatterns,0,3,0,0,0,1,0,1,0,1
codenameone-core-unittests,com.codename1.l10n,ParseException,23,7,4,0,6,3,5,1,3,1
codenameone-core-unittests,com.codename1.io.gzip,GZIPOutputStream,10,87,2,2,2,25,2,10,0,10
codenameone-core-unittests,com.codename1.io.gzip,InfBlocks,1474,626,141,27,291,107,88,10,3,5
codenameone-core-unittests,com.codename1.io.gzip,Deflater,196,73,24,6,41,22,27,7,13,6
codenameone-core-unittests,com.codename1.io.gzip,GZIPInputStream,64,187,7,15,13,45,5,16,0,10
codenameone-core-unittests,com.codename1.io.gzip,Deflate,2262,1770,339,139,386,319,227,60,20,27
codenameone-core-unittests,com.codename1.io.gzip,StaticTree,0,2596,0,0,0,12,0,2,0,2
codenameone-core-unittests,com.codename1.io.gzip,Inflater,167,50,23,5,40,15,27,5,14,4
codenameone-core-unittests,com.codename1.io.gzip,Deflate.Config,0,18,0,0,0,7,0,1,0,1
codenameone-core-unittests,com.codename1.io.gzip,JZlib.NONE,0,3,0,0,0,1,0,1,0,1
codenameone-core-unittests,com.codename1.io.gzip,DeflaterOutputStream,129,147,29,20,33,41,33,7,10,5
codenameone-core-unittests,com.codename1.io.gzip,Tree,138,4263,24,40,20,83,18,21,1,6
codenameone-core-unittests,com.codename1.io.gzip,GZConnectionRequest,13,35,5,3,1,11,4,4,0,4
codenameone-core-unittests,com.codename1.io.gzip,GZIPHeader,166,196,18,18,31,54,15,16,1,12
codenameone-core-unittests,com.codename1.io.gzip,GZIPException,3,4,0,0,2,2,1,1,1,1
codenameone-core-unittests,com.codename1.io.gzip,JZlib.ZLIB,0,3,0,0,0,1,0,1,0,1
codenameone-core-unittests,com.codename1.io.gzip,Inflate,961,910,165,76,215,185,122,24,5,10
codenameone-core-unittests,com.codename1.io.gzip,FilterInputStream,37,13,0,0,11,4,8,2,8,2
codenameone-core-unittests,com.codename1.io.gzip,JZlib.GZIP,0,3,0,0,0,1,0,1,0,1
codenameone-core-unittests,com.codename1.io.gzip,Inflate.Return,0,9,0,0,0,3,0,1,0,1
codenameone-core-unittests,com.codename1.io.gzip,InflaterInputStream,334,136,56,19,85,38,52,5,16,3
codenameone-core-unittests,com.codename1.io.gzip,Adler32,245,16,16,0,43,6,13,2,5,2
codenameone-core-unittests,com.codename1.io.gzip,JZlib.WrapperType,0,3,0,0,0,1,0,1,0,1
codenameone-core-unittests,com.codename1.io.gzip,ZStream,382,194,60,14,96,42,79,8,43,7
codenameone-core-unittests,com.codename1.io.gzip,InfTree,780,7074,100,0,148,18,54,3,4,3
codenameone-core-unittests,com.codename1.io.gzip,InfCodes,1527,592,129,28,289,119,76,13,0,6
codenameone-core-unittests,com.codename1.io.gzip,FilterOutputStream,28,13,2,0,9,5,5,2,4,2
codenameone-core-unittests,com.codename1.io.gzip,JZlib.ANY,0,3,0,0,0,1,0,1,0,1
codenameone-core-unittests,com.codename1.io.gzip,JZlib,13,19,0,0,3,5,3,2,3,2
codenameone-core-unittests,com.codename1.io.gzip,CRC32,162,86,18,8,43,20,15,9,6,5
codenameone-core-unittests,com.codename1.io.rest,RequestBuilder.new ActionListener() {...},48,0,6,0,11,0,5,0,2,0
codenameone-core-unittests,com.codename1.io.rest,RequestBuilder.new ActionListener() {...},22,0,0,0,4,0,2,0,2,0
codenameone-core-unittests,com.codename1.io.rest,RequestBuilder.new ActionListener() {...},22,0,0,0,4,0,2,0,2,0
codenameone-core-unittests,com.codename1.io.rest,RequestBuilder.new ActionListener() {...},93,0,8,0,23,0,6,0,2,0
codenameone-core-unittests,com.codename1.io.rest,RequestBuilder.new ActionListener() {...},54,0,4,0,12,0,4,0,2,0
codenameone-core-unittests,com.codename1.io.rest,RequestBuilder.new ActionListener() {...},46,0,4,0,9,0,4,0,2,0
codenameone-core-unittests,com.codename1.io.rest,RequestBuilder.new ActionListener() {...},37,0,2,0,8,0,3,0,2,0
codenameone-core-unittests,com.codename1.io.rest,RequestBuilder.new ActionListener() {...},59,0,2,0,14,0,3,0,2,0
codenameone-core-unittests,com.codename1.io.rest,RequestBuilder.new Data() {...},7,16,0,0,1,3,1,2,1,2
codenameone-core-unittests,com.codename1.io.rest,RequestBuilder.Connection,86,117,11,15,21,29,8,9,0,4
codenameone-core-unittests,com.codename1.io.rest,RequestBuilder,425,490,15,35,115,124,38,40,28,25
codenameone-core-unittests,com.codename1.io.rest,Response,0,21,0,0,0,8,0,4,0,4
codenameone-core-unittests,com.codename1.io.rest,Rest,33,12,0,0,6,2,6,2,6,2
codenameone-core-unittests,com.codename1.payment,Purchase.new Runnable() {...},0,10,0,0,0,3,0,2,0,2
codenameone-core-unittests,com.codename1.payment,Purchase.new SuccessCallback() {...},0,15,0,0,0,4,0,2,0,2
codenameone-core-unittests,com.codename1.payment,Purchase.new Runnable() {...},34,0,2,0,10,0,3,0,2,0
codenameone-core-unittests,com.codename1.payment,Purchase.new SuccessCallback() {...},0,35,0,0,0,7,0,2,0,2
codenameone-core-unittests,com.codename1.payment,Purchase.new SuccessCallback() {...},0,40,0,2,0,8,0,3,0,2
codenameone-core-unittests,com.codename1.payment,Purchase.new SuccessCallback() {...},35,0,0,0,7,0,2,0,2,0
codenameone-core-unittests,com.codename1.payment,Purchase.new SuccessCallback() {...},7,31,1,1,2,7,1,2,0,2
codenameone-core-unittests,com.codename1.payment,Purchase.new Runnable() {...},34,0,2,0,10,0,3,0,2,0
codenameone-core-unittests,com.codename1.payment,Receipt,156,134,0,2,30,44,6,23,6,22
codenameone-core-unittests,com.codename1.payment,Product,0,31,0,0,0,13,0,9,0,9
codenameone-core-unittests,com.codename1.payment,Purchase,187,604,31,61,57,151,51,43,22,26
codenameone-core-unittests,com.codename1.payment,ApplePromotionalOffer,0,38,0,0,0,16,0,11,0,11
codenameone-core-unittests,com.codename1.system,Lifecycle.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.system,Lifecycle,87,18,4,2,28,8,12,4,9,4
codenameone-core-unittests,com.codename1.system,DefaultCrashReporter,152,48,16,6,44,17,18,5,7,5
codenameone-core-unittests,com.codename1.system,DefaultCrashReporter.new TimerTask() {...},12,0,2,0,6,0,3,0,2,0
codenameone-core-unittests,com.codename1.system,NativeLookup,22,33,4,4,6,12,4,5,1,4
codenameone-core-unittests,com.codename1.ui.layouts,GridBagLayout.ComponentSide,0,6,0,0,0,1,0,1,0,1
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout.BaselineGroup,281,274,60,27,68,75,44,13,4,8
codenameone-core-unittests,com.codename1.ui.layouts,GridBagLayoutInfo,7,9,0,0,3,4,1,1,1,1
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout.AutopaddingMatch,25,9,0,0,2,4,2,1,2,1
codenameone-core-unittests,com.codename1.ui.layouts,TextModeLayout,51,125,4,14,12,30,13,12,9,7
codenameone-core-unittests,com.codename1.ui.layouts,LayeredLayout.new Comparator() {...},8,28,4,4,4,6,4,2,0,2
codenameone-core-unittests,com.codename1.ui.layouts,LayoutStyle,139,76,27,21,35,17,26,13,6,6
codenameone-core-unittests,com.codename1.ui.layouts,GridBagLayout.Grid.GridSide,480,432,52,24,88,82,41,23,12,14
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout.ComponentInfo,102,145,24,20,29,39,22,15,5,10
codenameone-core-unittests,com.codename1.ui.layouts,Layout,26,81,4,12,5,25,7,15,3,11
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout.SpringDelta,27,9,0,0,2,4,2,1,2,1
codenameone-core-unittests,com.codename1.ui.layouts,LayeredLayout.LayeredLayoutConstraint,1969,172,230,9,368,28,145,12,26,10
codenameone-core-unittests,com.codename1.ui.layouts,GridBagConstraints,223,263,73,37,19,40,55,4,0,4
codenameone-core-unittests,com.codename1.ui.layouts,GridBagLayout.Segment,0,12,0,0,0,4,0,1,0,1
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout.ComponentSpring,32,267,12,30,10,64,13,27,1,18
codenameone-core-unittests,com.codename1.ui.layouts,GridBagLayout,405,797,65,48,93,171,59,34,9,22
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout.GapSpring,10,38,2,2,3,11,3,4,1,4
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout.AutopaddingSpring,105,233,20,18,25,61,23,15,6,13
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout,458,821,74,90,104,205,67,62,10,36
codenameone-core-unittests,com.codename1.ui.layouts,LayeredLayout.LayeredLayoutConstraint.Inset,1576,641,216,64,292,140,163,46,32,21
codenameone-core-unittests,com.codename1.ui.layouts,LayeredLayout,317,830,30,60,63,163,55,53,31,32
codenameone-core-unittests,com.codename1.ui.layouts,GridBagLayout.RelativeTranslator,241,269,33,23,40,57,25,10,0,7
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout.PaddingSpring,6,55,2,2,3,14,3,5,1,5
codenameone-core-unittests,com.codename1.ui.layouts,BoxLayout,101,647,22,60,20,146,19,48,1,23
codenameone-core-unittests,com.codename1.ui.layouts,GridBagLayout.Grid,49,134,0,0,8,21,8,7,8,7
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout.SequentialGroup,474,560,122,60,98,132,79,35,10,13
codenameone-core-unittests,com.codename1.ui.layouts,GridLayout,137,509,36,54,22,116,29,38,1,21
codenameone-core-unittests,com.codename1.ui.layouts,GridBagLayout.ParentInfo,0,35,0,0,0,8,0,1,0,1
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout.LinkInfo,58,84,8,6,12,24,6,7,1,5
codenameone-core-unittests,com.codename1.ui.layouts,CoordinateLayout,0,128,0,6,0,34,0,9,0,6
codenameone-core-unittests,com.codename1.ui.layouts,BorderLayout,201,1267,45,135,45,278,36,106,3,46
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout.Group,19,282,6,36,5,63,7,29,1,13
codenameone-core-unittests,com.codename1.ui.layouts,GridBagLayout.MixedConstraints,2,35,2,2,0,5,2,1,0,1
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout.ContainerAutopaddingSpring,56,176,10,16,13,44,9,10,2,4
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout.Spring,10,114,2,10,4,27,5,16,3,12
codenameone-core-unittests,com.codename1.ui.layouts,GroupLayout.ParallelGroup,160,134,24,11,31,29,24,11,9,8
codenameone-core-unittests,com.codename1.ui.layouts,Insets,5,128,6,6,2,17,6,7,0,7
codenameone-core-unittests,com.codename1.ui.layouts,FlowLayout,94,963,11,74,13,184,11,69,1,35
codenameone-core-unittests,com.codename1.ui.events,ComponentStateChangeEvent,0,10,0,0,0,4,0,2,0,2
codenameone-core-unittests,com.codename1.ui.events,MessageEvent.PromptPromise,0,3,0,0,0,1,0,1,0,1
codenameone-core-unittests,com.codename1.ui.events,ActionEvent,142,266,10,12,39,76,19,20,10,18
codenameone-core-unittests,com.codename1.ui.events,ActionEvent.Type,0,274,0,0,0,28,0,1,0,1
codenameone-core-unittests,com.codename1.ui.events,MessageEvent,8,42,5,5,1,10,4,7,0,6
codenameone-core-unittests,com.codename1.ui.events,WindowEvent.Type,0,64,0,0,0,7,0,1,0,1
codenameone-core-unittests,com.codename1.ui.events,WindowEvent,0,17,0,0,0,6,0,3,0,3
